ScheduleID,SectionID,RoomID,Class_Time,End_Time
4389,4165,358,1899-12-30 10:15:00,1899-12-30 12:15:00
4390,1759,7364,1899-12-30 12:00:00,1899-12-30 14:00:00
4391,1012,5430,1899-12-30 12:00:00,1899-12-30 14:00:00
4392,4202,7409,1899-12-30 12:00:00,1899-12-30 14:00:00
4393,2847,4300,1899-12-30 12:00:00,1899-12-30 14:00:00
4394,4895,5485,1899-12-30 13:45:00,1899-12-30 15:45:00
4395,4865,2531,1899-12-30 10:15:00,1899-12-30 12:15:00
4396,1862,8482,1899-12-30 10:15:00,1899-12-30 12:15:00
4397,4198,1796,1899-12-30 10:15:00,1899-12-30 12:15:00
4398,4544,6696,1899-12-30 10:15:00,1899-12-30 12:15:00
4399,4880,8943,1899-12-30 13:45:00,1899-12-30 15:45:00
4400,1409,6398,1899-12-30 10:15:00,1899-12-30 12:15:00
4401,385,7744,1899-12-30 13:45:00,1899-12-30 15:45:00
4402,4190,7143,1899-12-30 10:15:00,1899-12-30 12:15:00
4403,4336,392,1899-12-30 10:15:00,1899-12-30 12:15:00
4404,1187,750,1899-12-30 12:00:00,1899-12-30 14:00:00
4405,584,1516,1899-12-30 10:15:00,1899-12-30 12:15:00
4406,2256,4692,1899-12-30 12:00:00,1899-12-30 14:00:00
4407,3477,3005,1899-12-30 13:45:00,1899-12-30 15:45:00
4408,76,3624,1899-12-30 10:15:00,1899-12-30 12:15:00
4409,226,8770,1899-12-30 08:30:00,1899-12-30 10:30:00
4410,1385,6277,1899-12-30 10:15:00,1899-12-30 12:15:00
4411,658,1611,1899-12-30 12:00:00,1899-12-30 14:00:00
4412,4953,7376,1899-12-30 08:30:00,1899-12-30 10:30:00
4413,1520,5283,1899-12-30 08:30:00,1899-12-30 10:30:00
4414,3691,4902,1899-12-30 08:30:00,1899-12-30 10:30:00
4415,4883,7439,1899-12-30 12:00:00,1899-12-30 14:00:00
4416,877,4563,1899-12-30 12:00:00,1899-12-30 14:00:00
4417,3572,2123,1899-12-30 13:45:00,1899-12-30 15:45:00
4418,1098,405,1899-12-30 12:00:00,1899-12-30 14:00:00
4419,722,8484,1899-12-30 13:45:00,1899-12-30 15:45:00
4420,4708,6649,1899-12-30 12:00:00,1899-12-30 14:00:00
4421,2583,5012,1899-12-30 13:45:00,1899-12-30 15:45:00
4422,24,1285,1899-12-30 12:00:00,1899-12-30 14:00:00
4423,2584,7580,1899-12-30 10:15:00,1899-12-30 12:15:00
4424,2956,2597,1899-12-30 12:00:00,1899-12-30 14:00:00
4425,1968,1745,1899-12-30 12:00:00,1899-12-30 14:00:00
4426,3645,6505,1899-12-30 08:30:00,1899-12-30 10:30:00
4427,2511,4442,1899-12-30 10:15:00,1899-12-30 12:15:00
4428,1150,8961,1899-12-30 08:30:00,1899-12-30 10:30:00
4429,2039,7732,1899-12-30 13:45:00,1899-12-30 15:45:00
4430,217,8613,1899-12-30 12:00:00,1899-12-30 14:00:00
4431,4143,5445,1899-12-30 10:15:00,1899-12-30 12:15:00
4432,1272,4093,1899-12-30 08:30:00,1899-12-30 10:30:00
4433,3524,1662,1899-12-30 12:00:00,1899-12-30 14:00:00
4434,4151,5389,1899-12-30 10:15:00,1899-12-30 12:15:00
4435,3069,8868,1899-12-30 10:15:00,1899-12-30 12:15:00
4436,1316,5762,1899-12-30 10:15:00,1899-12-30 12:15:00
4437,3013,4695,1899-12-30 13:45:00,1899-12-30 15:45:00
4438,133,5279,1899-12-30 08:30:00,1899-12-30 10:30:00
4439,4474,5581,1899-12-30 10:15:00,1899-12-30 12:15:00
4440,4780,4154,1899-12-30 13:45:00,1899-12-30 15:45:00
4441,527,6781,1899-12-30 10:15:00,1899-12-30 12:15:00
4442,2292,911,1899-12-30 13:45:00,1899-12-30 15:45:00
4443,2448,5543,1899-12-30 10:15:00,1899-12-30 12:15:00
4444,218,157,1899-12-30 10:15:00,1899-12-30 12:15:00
4445,1568,8475,1899-12-30 10:15:00,1899-12-30 12:15:00
4446,662,2234,1899-12-30 10:15:00,1899-12-30 12:15:00
4447,1120,8887,1899-12-30 12:00:00,1899-12-30 14:00:00
4448,4590,5394,1899-12-30 08:30:00,1899-12-30 10:30:00
4449,4931,8954,1899-12-30 12:00:00,1899-12-30 14:00:00
4450,1711,2991,1899-12-30 13:45:00,1899-12-30 15:45:00
4451,4225,5705,1899-12-30 13:45:00,1899-12-30 15:45:00
4452,431,443,1899-12-30 08:30:00,1899-12-30 10:30:00
4453,4942,6360,1899-12-30 12:00:00,1899-12-30 14:00:00
4454,3329,6882,1899-12-30 10:15:00,1899-12-30 12:15:00
4455,4545,6639,1899-12-30 10:15:00,1899-12-30 12:15:00
4456,2605,2915,1899-12-30 12:00:00,1899-12-30 14:00:00
4457,3487,110,1899-12-30 13:45:00,1899-12-30 15:45:00
4458,4407,7921,1899-12-30 13:45:00,1899-12-30 15:45:00
4459,312,6713,1899-12-30 12:00:00,1899-12-30 14:00:00
4460,929,3489,1899-12-30 13:45:00,1899-12-30 15:45:00
4461,4283,7281,1899-12-30 12:00:00,1899-12-30 14:00:00
4462,407,7524,1899-12-30 08:30:00,1899-12-30 10:30:00
4463,391,6086,1899-12-30 13:45:00,1899-12-30 15:45:00
4464,2178,979,1899-12-30 10:15:00,1899-12-30 12:15:00
4465,4588,5716,1899-12-30 12:00:00,1899-12-30 14:00:00
4466,148,762,1899-12-30 12:00:00,1899-12-30 14:00:00
4467,178,3016,1899-12-30 10:15:00,1899-12-30 12:15:00
4468,2110,4273,1899-12-30 10:15:00,1899-12-30 12:15:00
4469,3539,5938,1899-12-30 08:30:00,1899-12-30 10:30:00
4470,1766,8514,1899-12-30 13:45:00,1899-12-30 15:45:00
4471,3242,2583,1899-12-30 13:45:00,1899-12-30 15:45:00
4472,4363,749,1899-12-30 13:45:00,1899-12-30 15:45:00
4473,1744,3216,1899-12-30 13:45:00,1899-12-30 15:45:00
4474,864,6660,1899-12-30 10:15:00,1899-12-30 12:15:00
4475,3872,4888,1899-12-30 13:45:00,1899-12-30 15:45:00
4476,1269,4401,1899-12-30 12:00:00,1899-12-30 14:00:00
4477,2548,7706,1899-12-30 08:30:00,1899-12-30 10:30:00
4478,4014,467,1899-12-30 13:45:00,1899-12-30 15:45:00
4479,909,4510,1899-12-30 13:45:00,1899-12-30 15:45:00
4480,1796,1495,1899-12-30 08:30:00,1899-12-30 10:30:00
4481,4572,5753,1899-12-30 10:15:00,1899-12-30 12:15:00
4482,2246,5433,1899-12-30 13:45:00,1899-12-30 15:45:00
4483,870,2611,1899-12-30 08:30:00,1899-12-30 10:30:00
4484,3478,6896,1899-12-30 10:15:00,1899-12-30 12:15:00
4485,2775,5057,1899-12-30 13:45:00,1899-12-30 15:45:00
4486,1210,3439,1899-12-30 12:00:00,1899-12-30 14:00:00
4487,2010,112,1899-12-30 10:15:00,1899-12-30 12:15:00
4488,4696,6351,1899-12-30 13:45:00,1899-12-30 15:45:00
4489,3049,2769,1899-12-30 10:15:00,1899-12-30 12:15:00
4490,27,5417,1899-12-30 08:30:00,1899-12-30 10:30:00
4491,3279,8440,1899-12-30 10:15:00,1899-12-30 12:15:00
4492,3297,1705,1899-12-30 12:00:00,1899-12-30 14:00:00
4493,1841,7050,1899-12-30 08:30:00,1899-12-30 10:30:00
4494,360,1577,1899-12-30 13:45:00,1899-12-30 15:45:00
4495,4122,2955,1899-12-30 10:15:00,1899-12-30 12:15:00
4496,2947,7297,1899-12-30 08:30:00,1899-12-30 10:30:00
4497,4399,3982,1899-12-30 13:45:00,1899-12-30 15:45:00
4498,1385,6371,1899-12-30 13:45:00,1899-12-30 15:45:00
4499,1763,7635,1899-12-30 12:00:00,1899-12-30 14:00:00
4500,785,7566,1899-12-30 13:45:00,1899-12-30 15:45:00
4501,1589,5473,1899-12-30 10:15:00,1899-12-30 12:15:00
4502,4859,69,1899-12-30 10:15:00,1899-12-30 12:15:00
4503,966,3912,1899-12-30 08:30:00,1899-12-30 10:30:00
4504,3664,7249,1899-12-30 08:30:00,1899-12-30 10:30:00
4505,3938,5333,1899-12-30 08:30:00,1899-12-30 10:30:00
4506,4378,7100,1899-12-30 10:15:00,1899-12-30 12:15:00
4507,2626,5742,1899-12-30 10:15:00,1899-12-30 12:15:00
4508,2389,4909,1899-12-30 10:15:00,1899-12-30 12:15:00
4509,3393,5437,1899-12-30 13:45:00,1899-12-30 15:45:00
4510,898,1481,1899-12-30 10:15:00,1899-12-30 12:15:00
4511,2866,2234,1899-12-30 08:30:00,1899-12-30 10:30:00
4512,4098,7333,1899-12-30 08:30:00,1899-12-30 10:30:00
4513,3861,4479,1899-12-30 12:00:00,1899-12-30 14:00:00
4514,4435,3187,1899-12-30 10:15:00,1899-12-30 12:15:00
4515,4763,6464,1899-12-30 12:00:00,1899-12-30 14:00:00
4516,160,5990,1899-12-30 12:00:00,1899-12-30 14:00:00
4517,944,7629,1899-12-30 13:45:00,1899-12-30 15:45:00
4518,2513,6611,1899-12-30 12:00:00,1899-12-30 14:00:00
4519,4249,2508,1899-12-30 10:15:00,1899-12-30 12:15:00
4520,216,5495,1899-12-30 13:45:00,1899-12-30 15:45:00
4521,283,6827,1899-12-30 13:45:00,1899-12-30 15:45:00
4522,717,279,1899-12-30 13:45:00,1899-12-30 15:45:00
4523,3789,2244,1899-12-30 12:00:00,1899-12-30 14:00:00
4524,2874,6462,1899-12-30 10:15:00,1899-12-30 12:15:00
4525,634,5556,1899-12-30 08:30:00,1899-12-30 10:30:00
4526,2529,2071,1899-12-30 08:30:00,1899-12-30 10:30:00
4527,2192,763,1899-12-30 10:15:00,1899-12-30 12:15:00
4528,4161,3009,1899-12-30 12:00:00,1899-12-30 14:00:00
4529,3903,3156,1899-12-30 12:00:00,1899-12-30 14:00:00
4530,865,6962,1899-12-30 10:15:00,1899-12-30 12:15:00
4531,2922,6697,1899-12-30 08:30:00,1899-12-30 10:30:00
4532,1609,4838,1899-12-30 13:45:00,1899-12-30 15:45:00
4533,1419,7206,1899-12-30 13:45:00,1899-12-30 15:45:00
4534,3842,2703,1899-12-30 12:00:00,1899-12-30 14:00:00
4535,730,1066,1899-12-30 13:45:00,1899-12-30 15:45:00
4536,4112,5529,1899-12-30 12:00:00,1899-12-30 14:00:00
4537,4207,6866,1899-12-30 10:15:00,1899-12-30 12:15:00
4538,1187,6194,1899-12-30 13:45:00,1899-12-30 15:45:00
4539,3120,8101,1899-12-30 13:45:00,1899-12-30 15:45:00
4540,1119,4387,1899-12-30 12:00:00,1899-12-30 14:00:00
4541,3895,4404,1899-12-30 13:45:00,1899-12-30 15:45:00
4542,3901,6478,1899-12-30 08:30:00,1899-12-30 10:30:00
4543,3592,282,1899-12-30 12:00:00,1899-12-30 14:00:00
4544,4897,193,1899-12-30 10:15:00,1899-12-30 12:15:00
4545,1488,2646,1899-12-30 08:30:00,1899-12-30 10:30:00
4546,3742,42,1899-12-30 13:45:00,1899-12-30 15:45:00
4547,180,5476,1899-12-30 13:45:00,1899-12-30 15:45:00
4548,4877,800,1899-12-30 10:15:00,1899-12-30 12:15:00
4549,294,4464,1899-12-30 13:45:00,1899-12-30 15:45:00
4550,594,8392,1899-12-30 13:45:00,1899-12-30 15:45:00
4551,3590,1053,1899-12-30 13:45:00,1899-12-30 15:45:00
4552,3903,3142,1899-12-30 10:15:00,1899-12-30 12:15:00
4553,3940,8868,1899-12-30 12:00:00,1899-12-30 14:00:00
4554,2395,7784,1899-12-30 08:30:00,1899-12-30 10:30:00
4555,364,6887,1899-12-30 13:45:00,1899-12-30 15:45:00
4556,2225,6947,1899-12-30 13:45:00,1899-12-30 15:45:00
4557,3149,160,1899-12-30 08:30:00,1899-12-30 10:30:00
4558,1349,8329,1899-12-30 10:15:00,1899-12-30 12:15:00
4559,807,749,1899-12-30 13:45:00,1899-12-30 15:45:00
4560,3207,4249,1899-12-30 08:30:00,1899-12-30 10:30:00
4561,2000,7702,1899-12-30 12:00:00,1899-12-30 14:00:00
4562,3087,1346,1899-12-30 08:30:00,1899-12-30 10:30:00
4563,3720,5343,1899-12-30 13:45:00,1899-12-30 15:45:00
4564,4548,8958,1899-12-30 10:15:00,1899-12-30 12:15:00
4565,523,4769,1899-12-30 10:15:00,1899-12-30 12:15:00
4566,3133,3226,1899-12-30 08:30:00,1899-12-30 10:30:00
4567,1174,3607,1899-12-30 12:00:00,1899-12-30 14:00:00
4568,1116,7615,1899-12-30 13:45:00,1899-12-30 15:45:00
4569,1561,4433,1899-12-30 08:30:00,1899-12-30 10:30:00
4570,4052,2771,1899-12-30 13:45:00,1899-12-30 15:45:00
4571,2618,5220,1899-12-30 13:45:00,1899-12-30 15:45:00
4572,3039,5101,1899-12-30 08:30:00,1899-12-30 10:30:00
4573,430,399,1899-12-30 10:15:00,1899-12-30 12:15:00
4574,4622,1907,1899-12-30 10:15:00,1899-12-30 12:15:00
4575,4311,5285,1899-12-30 13:45:00,1899-12-30 15:45:00
4576,994,5180,1899-12-30 13:45:00,1899-12-30 15:45:00
4577,4129,8996,1899-12-30 08:30:00,1899-12-30 10:30:00
4578,1632,2289,1899-12-30 08:30:00,1899-12-30 10:30:00
4579,2365,4970,1899-12-30 12:00:00,1899-12-30 14:00:00
4580,3510,5637,1899-12-30 13:45:00,1899-12-30 15:45:00
4581,3126,7488,1899-12-30 10:15:00,1899-12-30 12:15:00
4582,4369,8465,1899-12-30 13:45:00,1899-12-30 15:45:00
4583,1288,956,1899-12-30 13:45:00,1899-12-30 15:45:00
4584,3208,422,1899-12-30 12:00:00,1899-12-30 14:00:00
4585,2408,8459,1899-12-30 10:15:00,1899-12-30 12:15:00
4586,1945,8596,1899-12-30 13:45:00,1899-12-30 15:45:00
4095,2402,2435,1899-12-30 12:00:00,1899-12-30 14:00:00
4096,4284,1994,1899-12-30 12:00:00,1899-12-30 14:00:00
4097,3955,8737,1899-12-30 12:00:00,1899-12-30 14:00:00
4098,601,6873,1899-12-30 10:15:00,1899-12-30 12:15:00
4099,3888,6613,1899-12-30 13:45:00,1899-12-30 15:45:00
4100,2452,7726,1899-12-30 08:30:00,1899-12-30 10:30:00
4101,773,5262,1899-12-30 08:30:00,1899-12-30 10:30:00
4102,377,7236,1899-12-30 10:15:00,1899-12-30 12:15:00
4103,116,6590,1899-12-30 08:30:00,1899-12-30 10:30:00
4104,2880,7340,1899-12-30 12:00:00,1899-12-30 14:00:00
4105,3108,7431,1899-12-30 13:45:00,1899-12-30 15:45:00
4106,1422,6187,1899-12-30 13:45:00,1899-12-30 15:45:00
4107,1842,3921,1899-12-30 10:15:00,1899-12-30 12:15:00
4108,2387,2791,1899-12-30 12:00:00,1899-12-30 14:00:00
4109,4853,8064,1899-12-30 08:30:00,1899-12-30 10:30:00
4110,2660,6848,1899-12-30 13:45:00,1899-12-30 15:45:00
4111,4941,4473,1899-12-30 12:00:00,1899-12-30 14:00:00
4112,1387,7406,1899-12-30 12:00:00,1899-12-30 14:00:00
4113,370,4180,1899-12-30 12:00:00,1899-12-30 14:00:00
4114,4510,268,1899-12-30 08:30:00,1899-12-30 10:30:00
4115,4033,8118,1899-12-30 10:15:00,1899-12-30 12:15:00
4116,935,535,1899-12-30 10:15:00,1899-12-30 12:15:00
4117,3933,4274,1899-12-30 10:15:00,1899-12-30 12:15:00
4118,2061,3323,1899-12-30 10:15:00,1899-12-30 12:15:00
4119,3659,578,1899-12-30 08:30:00,1899-12-30 10:30:00
4120,2729,4908,1899-12-30 10:15:00,1899-12-30 12:15:00
4121,3553,8325,1899-12-30 13:45:00,1899-12-30 15:45:00
4122,1998,1119,1899-12-30 12:00:00,1899-12-30 14:00:00
4123,1783,729,1899-12-30 12:00:00,1899-12-30 14:00:00
4124,207,315,1899-12-30 13:45:00,1899-12-30 15:45:00
4125,1918,4443,1899-12-30 10:15:00,1899-12-30 12:15:00
4126,1306,5220,1899-12-30 12:00:00,1899-12-30 14:00:00
4127,4563,8367,1899-12-30 08:30:00,1899-12-30 10:30:00
4128,2731,2555,1899-12-30 12:00:00,1899-12-30 14:00:00
4129,58,5898,1899-12-30 08:30:00,1899-12-30 10:30:00
4130,3788,7275,1899-12-30 12:00:00,1899-12-30 14:00:00
4131,3129,5226,1899-12-30 08:30:00,1899-12-30 10:30:00
4132,430,6310,1899-12-30 12:00:00,1899-12-30 14:00:00
4133,1421,640,1899-12-30 10:15:00,1899-12-30 12:15:00
4134,3976,6110,1899-12-30 10:15:00,1899-12-30 12:15:00
4135,1749,2172,1899-12-30 13:45:00,1899-12-30 15:45:00
4136,1533,4903,1899-12-30 12:00:00,1899-12-30 14:00:00
4137,2487,638,1899-12-30 13:45:00,1899-12-30 15:45:00
4138,4175,5907,1899-12-30 13:45:00,1899-12-30 15:45:00
4139,24,6880,1899-12-30 13:45:00,1899-12-30 15:45:00
4140,3277,1246,1899-12-30 12:00:00,1899-12-30 14:00:00
4141,2822,4865,1899-12-30 08:30:00,1899-12-30 10:30:00
4142,3632,6102,1899-12-30 08:30:00,1899-12-30 10:30:00
4143,4968,3550,1899-12-30 10:15:00,1899-12-30 12:15:00
4144,2716,1165,1899-12-30 12:00:00,1899-12-30 14:00:00
4145,172,8731,1899-12-30 10:15:00,1899-12-30 12:15:00
4146,3003,2773,1899-12-30 10:15:00,1899-12-30 12:15:00
4147,753,5891,1899-12-30 10:15:00,1899-12-30 12:15:00
4148,206,778,1899-12-30 08:30:00,1899-12-30 10:30:00
4149,492,1052,1899-12-30 12:00:00,1899-12-30 14:00:00
4150,3118,6986,1899-12-30 12:00:00,1899-12-30 14:00:00
4151,4671,4587,1899-12-30 10:15:00,1899-12-30 12:15:00
4152,3628,2203,1899-12-30 13:45:00,1899-12-30 15:45:00
4153,4035,5421,1899-12-30 13:45:00,1899-12-30 15:45:00
4154,2258,3896,1899-12-30 13:45:00,1899-12-30 15:45:00
4155,3287,834,1899-12-30 08:30:00,1899-12-30 10:30:00
4156,3109,2195,1899-12-30 13:45:00,1899-12-30 15:45:00
4157,3923,8012,1899-12-30 12:00:00,1899-12-30 14:00:00
4158,3467,1021,1899-12-30 12:00:00,1899-12-30 14:00:00
4159,191,6857,1899-12-30 13:45:00,1899-12-30 15:45:00
4160,4671,8874,1899-12-30 08:30:00,1899-12-30 10:30:00
4161,1611,3275,1899-12-30 10:15:00,1899-12-30 12:15:00
4162,1465,6084,1899-12-30 12:00:00,1899-12-30 14:00:00
4163,1875,4107,1899-12-30 08:30:00,1899-12-30 10:30:00
4164,4803,8119,1899-12-30 13:45:00,1899-12-30 15:45:00
4165,4901,4972,1899-12-30 13:45:00,1899-12-30 15:45:00
4166,370,4635,1899-12-30 12:00:00,1899-12-30 14:00:00
4167,4726,5116,1899-12-30 08:30:00,1899-12-30 10:30:00
4168,2110,6869,1899-12-30 13:45:00,1899-12-30 15:45:00
4169,4788,8079,1899-12-30 10:15:00,1899-12-30 12:15:00
4170,2877,4015,1899-12-30 12:00:00,1899-12-30 14:00:00
4171,2213,4576,1899-12-30 10:15:00,1899-12-30 12:15:00
4172,502,1733,1899-12-30 10:15:00,1899-12-30 12:15:00
4173,56,3572,1899-12-30 10:15:00,1899-12-30 12:15:00
4174,598,2826,1899-12-30 08:30:00,1899-12-30 10:30:00
4175,2088,3388,1899-12-30 08:30:00,1899-12-30 10:30:00
4176,3343,6024,1899-12-30 13:45:00,1899-12-30 15:45:00
4177,1694,2779,1899-12-30 12:00:00,1899-12-30 14:00:00
4178,2387,7619,1899-12-30 13:45:00,1899-12-30 15:45:00
4179,4251,1166,1899-12-30 08:30:00,1899-12-30 10:30:00
4180,3359,4646,1899-12-30 12:00:00,1899-12-30 14:00:00
4181,3067,4343,1899-12-30 10:15:00,1899-12-30 12:15:00
4182,3298,5378,1899-12-30 10:15:00,1899-12-30 12:15:00
4183,916,8421,1899-12-30 13:45:00,1899-12-30 15:45:00
4184,2263,6847,1899-12-30 10:15:00,1899-12-30 12:15:00
4185,347,951,1899-12-30 13:45:00,1899-12-30 15:45:00
4186,1022,8853,1899-12-30 08:30:00,1899-12-30 10:30:00
4187,2262,1171,1899-12-30 10:15:00,1899-12-30 12:15:00
4188,577,6728,1899-12-30 13:45:00,1899-12-30 15:45:00
4189,3933,921,1899-12-30 10:15:00,1899-12-30 12:15:00
4190,4166,5783,1899-12-30 12:00:00,1899-12-30 14:00:00
4191,2640,5344,1899-12-30 13:45:00,1899-12-30 15:45:00
4192,4194,2594,1899-12-30 10:15:00,1899-12-30 12:15:00
4193,433,5955,1899-12-30 10:15:00,1899-12-30 12:15:00
4194,568,8836,1899-12-30 13:45:00,1899-12-30 15:45:00
4195,1340,4426,1899-12-30 13:45:00,1899-12-30 15:45:00
4196,2576,1971,1899-12-30 13:45:00,1899-12-30 15:45:00
4197,1905,4365,1899-12-30 08:30:00,1899-12-30 10:30:00
4198,39,1007,1899-12-30 10:15:00,1899-12-30 12:15:00
4199,4055,3885,1899-12-30 12:00:00,1899-12-30 14:00:00
4200,4751,709,1899-12-30 12:00:00,1899-12-30 14:00:00
4201,1004,7063,1899-12-30 10:15:00,1899-12-30 12:15:00
4202,1867,4612,1899-12-30 10:15:00,1899-12-30 12:15:00
4203,2338,3519,1899-12-30 08:30:00,1899-12-30 10:30:00
4204,427,8543,1899-12-30 08:30:00,1899-12-30 10:30:00
4205,4819,6243,1899-12-30 10:15:00,1899-12-30 12:15:00
4206,650,424,1899-12-30 10:15:00,1899-12-30 12:15:00
4207,3688,6872,1899-12-30 12:00:00,1899-12-30 14:00:00
4208,1330,2204,1899-12-30 13:45:00,1899-12-30 15:45:00
4209,4395,3281,1899-12-30 13:45:00,1899-12-30 15:45:00
4210,1358,6831,1899-12-30 08:30:00,1899-12-30 10:30:00
4211,4240,3552,1899-12-30 10:15:00,1899-12-30 12:15:00
4212,3949,5195,1899-12-30 10:15:00,1899-12-30 12:15:00
4213,3933,893,1899-12-30 08:30:00,1899-12-30 10:30:00
4214,4865,8136,1899-12-30 13:45:00,1899-12-30 15:45:00
4215,2154,2305,1899-12-30 13:45:00,1899-12-30 15:45:00
4216,3552,5245,1899-12-30 10:15:00,1899-12-30 12:15:00
4217,280,6494,1899-12-30 13:45:00,1899-12-30 15:45:00
4587,3792,473,1899-12-30 10:15:00,1899-12-30 12:15:00
4588,2505,27,1899-12-30 10:15:00,1899-12-30 12:15:00
4589,3427,2961,1899-12-30 10:15:00,1899-12-30 12:15:00
4590,1786,46,1899-12-30 13:45:00,1899-12-30 15:45:00
4591,4264,4484,1899-12-30 13:45:00,1899-12-30 15:45:00
4592,4565,3491,1899-12-30 10:15:00,1899-12-30 12:15:00
4593,2353,2342,1899-12-30 12:00:00,1899-12-30 14:00:00
4594,798,4457,1899-12-30 10:15:00,1899-12-30 12:15:00
4595,132,3308,1899-12-30 10:15:00,1899-12-30 12:15:00
4596,4471,1557,1899-12-30 12:00:00,1899-12-30 14:00:00
4597,1291,5408,1899-12-30 13:45:00,1899-12-30 15:45:00
4598,3705,2807,1899-12-30 08:30:00,1899-12-30 10:30:00
4599,4406,3507,1899-12-30 12:00:00,1899-12-30 14:00:00
4600,3581,3775,1899-12-30 10:15:00,1899-12-30 12:15:00
4601,562,1080,1899-12-30 08:30:00,1899-12-30 10:30:00
4602,2446,8754,1899-12-30 10:15:00,1899-12-30 12:15:00
4603,3484,4342,1899-12-30 13:45:00,1899-12-30 15:45:00
4604,4829,5982,1899-12-30 08:30:00,1899-12-30 10:30:00
4605,4669,8190,1899-12-30 10:15:00,1899-12-30 12:15:00
4606,4731,7599,1899-12-30 08:30:00,1899-12-30 10:30:00
4607,1542,5734,1899-12-30 10:15:00,1899-12-30 12:15:00
4608,3349,4433,1899-12-30 12:00:00,1899-12-30 14:00:00
4609,1332,7416,1899-12-30 10:15:00,1899-12-30 12:15:00
4610,3763,3672,1899-12-30 10:15:00,1899-12-30 12:15:00
4611,3132,3316,1899-12-30 12:00:00,1899-12-30 14:00:00
4612,3244,3438,1899-12-30 10:15:00,1899-12-30 12:15:00
4613,4797,6253,1899-12-30 10:15:00,1899-12-30 12:15:00
4614,1088,760,1899-12-30 10:15:00,1899-12-30 12:15:00
4615,989,1019,1899-12-30 13:45:00,1899-12-30 15:45:00
4616,1757,747,1899-12-30 12:00:00,1899-12-30 14:00:00
4617,2513,5966,1899-12-30 12:00:00,1899-12-30 14:00:00
4618,1989,5806,1899-12-30 08:30:00,1899-12-30 10:30:00
4619,1234,7145,1899-12-30 13:45:00,1899-12-30 15:45:00
4620,1517,2889,1899-12-30 12:00:00,1899-12-30 14:00:00
4621,3195,604,1899-12-30 13:45:00,1899-12-30 15:45:00
4622,4716,5611,1899-12-30 08:30:00,1899-12-30 10:30:00
4623,1137,5760,1899-12-30 13:45:00,1899-12-30 15:45:00
4624,2031,3396,1899-12-30 13:45:00,1899-12-30 15:45:00
4625,3564,2146,1899-12-30 12:00:00,1899-12-30 14:00:00
4626,170,132,1899-12-30 13:45:00,1899-12-30 15:45:00
4627,825,1915,1899-12-30 10:15:00,1899-12-30 12:15:00
4628,1533,514,1899-12-30 13:45:00,1899-12-30 15:45:00
4629,1306,7089,1899-12-30 10:15:00,1899-12-30 12:15:00
4630,2966,6577,1899-12-30 10:15:00,1899-12-30 12:15:00
4631,4863,8438,1899-12-30 13:45:00,1899-12-30 15:45:00
4632,836,291,1899-12-30 12:00:00,1899-12-30 14:00:00
4633,3191,982,1899-12-30 10:15:00,1899-12-30 12:15:00
4634,3860,6648,1899-12-30 10:15:00,1899-12-30 12:15:00
4635,991,6756,1899-12-30 12:00:00,1899-12-30 14:00:00
4636,2764,897,1899-12-30 08:30:00,1899-12-30 10:30:00
4637,821,7655,1899-12-30 10:15:00,1899-12-30 12:15:00
4638,3510,6649,1899-12-30 10:15:00,1899-12-30 12:15:00
4639,2550,8088,1899-12-30 08:30:00,1899-12-30 10:30:00
4640,4720,4081,1899-12-30 13:45:00,1899-12-30 15:45:00
4641,1688,1531,1899-12-30 12:00:00,1899-12-30 14:00:00
4642,2655,3111,1899-12-30 12:00:00,1899-12-30 14:00:00
4643,2314,1002,1899-12-30 08:30:00,1899-12-30 10:30:00
4644,871,1049,1899-12-30 08:30:00,1899-12-30 10:30:00
4645,3468,8760,1899-12-30 12:00:00,1899-12-30 14:00:00
4646,4595,7263,1899-12-30 08:30:00,1899-12-30 10:30:00
4647,189,5892,1899-12-30 10:15:00,1899-12-30 12:15:00
4648,1001,1649,1899-12-30 12:00:00,1899-12-30 14:00:00
4649,3887,8109,1899-12-30 12:00:00,1899-12-30 14:00:00
4650,833,6390,1899-12-30 08:30:00,1899-12-30 10:30:00
4651,2632,1909,1899-12-30 12:00:00,1899-12-30 14:00:00
4652,3848,8902,1899-12-30 13:45:00,1899-12-30 15:45:00
4653,3584,751,1899-12-30 12:00:00,1899-12-30 14:00:00
4654,4070,8943,1899-12-30 08:30:00,1899-12-30 10:30:00
4655,3603,7499,1899-12-30 13:45:00,1899-12-30 15:45:00
4656,3169,3785,1899-12-30 12:00:00,1899-12-30 14:00:00
4657,203,3654,1899-12-30 12:00:00,1899-12-30 14:00:00
4658,3181,5249,1899-12-30 10:15:00,1899-12-30 12:15:00
4659,1566,1257,1899-12-30 13:45:00,1899-12-30 15:45:00
4660,2596,2360,1899-12-30 13:45:00,1899-12-30 15:45:00
4661,4633,5026,1899-12-30 08:30:00,1899-12-30 10:30:00
4662,1958,6569,1899-12-30 10:15:00,1899-12-30 12:15:00
4663,3822,4974,1899-12-30 13:45:00,1899-12-30 15:45:00
4664,55,2791,1899-12-30 08:30:00,1899-12-30 10:30:00
4665,512,3583,1899-12-30 12:00:00,1899-12-30 14:00:00
4666,2277,7400,1899-12-30 13:45:00,1899-12-30 15:45:00
4667,1901,298,1899-12-30 12:00:00,1899-12-30 14:00:00
4668,992,535,1899-12-30 10:15:00,1899-12-30 12:15:00
